rep,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
8,150,1.39,pre_score_z,0.380454247232675,0.10999463146184335,0.16704362575,0.59423233825
8,200,0.15,Intercept,0.28848961930034117,0.46631780608018497,-0.6548695259999999,1.1927924224999993
8,200,0.15,groupembodied,0.27995077899960197,0.19712655301474452,-0.10615693725,0.6639452002499999
8,200,0.15,pre_score_z,0.428168468638125,0.1018771472897145,0.22939772275,0.6261366304999993
8,200,0.4,Intercept,0.24360075539175688,0.3595939890930884,-0.46192115575000003,0.9564584924999998
8,200,0.4,groupembodied,0.26384072555982,0.19570116592751116,-0.12695427799999998,0.6432588289999999
8,200,0.4,pre_score_z,0.3632571651765,0.08299031943148855,0.20437756,0.5326325685000001
8,200,0.87,Intercept,-0.41622808381103626,0.49246183283725653,-1.4150285775,0.559566746
8,200,0.87,groupembodied,0.6412146853274875,0.20577205344756677,0.24240322725,1.0475845474999992
8,200,0.87,pre_score_z,0.51740617292625,0.09163534795171968,0.33633127674999996,0.6972382452499999
8,200,1.39,Intercept,0.4417882221579309,0.5046218782279255,-0.5626998165,1.4619602449999998
8,200,1.39,groupembodied,0.904353081293375,0.20763632714987587,0.4833043655,1.3178464124999998
8,200,1.39,pre_score_z,0.356725918683625,0.09524518778655744,0.168636655,0.5499583549999999
9,100,0.15,Intercept,0.03965075570562623,0.6212433082716964,-1.1848544225,1.2717027674999999
9,100,0.15,groupembodied,-4.085510585062499e-4,0.294396904596486,-0.576775387,0.5881924057499999
9,100,0.15,pre_score_z,0.3579817958358375,0.13757850002309988,0.09183326042500001,0.6360796774999999
9,100,0.4,Intercept,0.4079373444234437,0.5019220355020569,-0.576188044,1.4498211324999997
9,100,0.4,groupembodied,0.1672322184701425,0.28952474238851866,-0.41573013524999997,0.7406042359999999
9,100,0.4,pre_score_z,0.15494204032960013,0.14721817360482775,-0.12806314475,0.4465191799999999
9,100,0.87,Intercept,0.2140174031908235,0.5311515704148481,-0.8396094512500001,1.266505455
9,100,0.87,groupembodied,0.6429830046555888,0.30566787759433084,0.05513639157500001,1.23828808
9,100,0.87,pre_score_z,0.45864997289945,0.14974224104879408,0.17227070525000002,0.7560703177499998
9,100,1.39,Intercept,0.35254467005017087,0.47750363090803355,-0.5874763749999999,1.3125265824999999
9,100,1.39,groupembodied,0.9023961951897875,0.2583492241458229,0.37130593700000003,1.4134571249999999
9,100,1.39,pre_score_z,0.22768489132975375,0.11502287842057372,-3.411631347499965e-4,0.45298569574999986
9,150,0.15,Intercept,-0.6710078518045175,0.6826661154125291,-2.046979595,0.679242234249999
9,150,0.15,groupembodied,0.1685648315288525,0.27779838686666297,-0.37787102349999996,0.7273479944999999
9,150,0.15,pre_score_z,0.32303360169700623,0.1306773006559624,0.07141681632500003,0.5829012274999995
9,150,0.4,Intercept,0.027511839466306247,0.5248410738062305,-1.0230927225,1.0833659124999988
9,150,0.4,groupembodied,0.075699154580569,0.22097434220155313,-0.34849501549999995,0.5132028389999999
9,150,0.4,pre_score_z,0.3010905091856075,0.10562290035101168,0.09489440615,0.5104185747499999
9,150,0.87,Intercept,-0.05378891984695747,0.5350275348815962,-1.14659774,1.0061288724999966
9,150,0.87,groupembodied,0.365042136021745,0.2368471600151164,-0.10165574699999999,0.83435505775
9,150,0.87,pre_score_z,0.5777810502075,0.11926964597140503,0.350074213,0.8185109482499998
9,150,1.39,Intercept,-0.517827136401035,0.3989300178714806,-1.3334222299999998,0.25636652999999926
9,150,1.39,groupembodied,1.473554953785,0.22470014622733314,1.0413776799999999,1.9208902074999996
9,150,1.39,pre_score_z,0.3950804823609125,0.12527233019832656,0.15121278900000001,0.6418088012499998
9,200,0.15,Intercept,-0.11612015372065637,0.3138443023041565,-0.7648409805,0.5021082552499999
9,200,0.15,groupembodied,0.2562239671831695,0.21924395090137164,-0.17357882524999999,0.682736437
9,200,0.15,pre_score_z,0.32824515840185625,0.10594299605182078,0.1186429355,0.5389906812499999
9,200,0.4,Intercept,-0.30553039399950127,0.623218132997844,-1.5575961075,0.9181496784999995
9,200,0.4,groupembodied,0.48036982550181623,0.23344995525429632,0.010203512525,0.9304656834999996
9,200,0.4,pre_score_z,0.32734589178158124,0.11147312692128981,0.11101986000000001,0.5454245482499998
9,200,0.87,Intercept,-0.7304968533163587,0.3376659480183688,-1.4077543674999997,-0.055970556200000285
9,200,0.87,groupembodied,0.9097481786093375,0.2554587934894388,0.3911812455,1.3987106374999996
9,200,0.87,pre_score_z,0.2702889489383875,0.10662105563187298,0.05687946807500001,0.4804124854999999
9,200,1.39,Intercept,-0.36563776706971013,0.31696737343947906,-1.0047241975,0.26925159899999956
9,200,1.39,groupembodied,1.42867861427625,0.191441547946457,1.052891315,1.8030014599999997
9,200,1.39,pre_score_z,0.37627364204525,0.08815976934997612,0.2064676085,0.553086238
10,100,0.15,Intercept,-0.28637167172036254,0.45042859271209246,-1.19336659,0.5896593014999999
10,100,0.15,groupembodied,0.07072962220827775,0.27881991012527574,-0.48817804600000003,0.6295312299999997
10,100,0.15,pre_score_z,0.1868867968721551,0.1275444767272317,-0.06440579152499999,0.43958830325
10,100,0.4,Intercept,-0.15949908639797503,0.40321896361670406,-0.9601998742500001,0.6389586602499994
10,100,0.4,groupembodied,0.6253107857221375,0.28459353908351653,0.07189888245000002,1.1910810425
10,100,0.4,pre_score_z,0.11641605703227269,0.1317811054611205,-0.138317723,0.37488367525
10,100,0.87,Intercept,-0.14960304903674923,0.5530247195508727,-1.2666319824999999,0.9155284479999993
10,100,0.87,groupembodied,1.17566305495,0.28322444110636436,0.6190440005000001,1.7407278499999999
10,100,0.87,pre_score_z,0.27240443778925877,0.12561694736874093,0.029107539825,0.5224018217499999
10,100,1.39,Intercept,-0.8616980277271138,0.38035693206168353,-1.6057129824999998,-0.07911600725000012
10,100,1.39,groupembodied,1.37668930279,0.28505035633012527,0.8165454260000001,1.9372184974999995
10,100,1.39,pre_score_z,0.3323053017489125,0.12484625175711705,0.092213267,0.5845653295000001
10,150,0.15,Intercept,0.07164900552826875,0.33104600980814863,-0.57681571,0.7454742954999997
10,150,0.15,groupembodied,0.16988396404304826,0.2467201981043284,-0.30990113775,0.6539722214999997
10,150,0.15,pre_score_z,0.3750570162528875,0.11640731170804859,0.1527520665,0.6061187599999998
10,150,0.4,Intercept,-0.36022537194576704,0.6284371009511394,-1.6038432775000002,0.9275571924999998
10,150,0.4,groupembodied,0.5252530097999225,0.2468048879729543,0.04175514787500001,1.0160318749999997
10,150,0.4,pre_score_z,0.39560436081093747,0.10870851632393362,0.18091197400000003,0.6092993232499998
10,150,0.87,Intercept,-0.65773077000536,0.5301877917244027,-1.7155532800000002,0.39749868149999973
10,150,0.87,groupembodied,1.078798912370875,0.2416665325773335,0.603069343,1.5518891774999999
10,150,0.87,pre_score_z,0.27907574016457376,0.11304291727410697,0.061596554550000016,0.5070955467499998
10,150,1.39,Intercept,-0.007052645330965038,0.5247513027840681,-1.0701664625,0.9937943407499995
10,150,1.39,groupembodied,1.11697510281325,0.2612503202677565,0.6131368639999999,1.6412273624999991
10,150,1.39,pre_score_z,0.40569870101377997,0.1180320955250669,0.17866904074999998,0.64406030525
10,200,0.15,Intercept,-0.08805263663520749,0.4021905705778521,-0.916721693,0.7153971924999992
10,200,0.15,groupembodied,0.2606574630302416,0.1920917422226889,-0.114805306,0.6410291352499998
10,200,0.15,pre_score_z,0.396276859088375,0.08699299113620076,0.23077252975,0.5682436829999999
10,200,0.4,Intercept,-0.18577662275869913,0.5708075448555818,-1.3337106774999998,0.9311707232499997
10,200,0.4,groupembodied,0.5518183325351037,0.26549358893011943,0.03937032030000002,1.0707886174999997
10,200,0.4,pre_score_z,0.2932163274029625,0.10020214471188361,0.099296641075,0.48956250674999996
10,200,0.87,Intercept,-0.4438645554046915,0.4279960982425271,-1.2948862774999998,0.4070553532499997
10,200,0.87,groupembodied,0.843004386008275,0.2092586557723306,0.43417902350000004,1.2636390174999996
10,200,0.87,pre_score_z,0.22348941756969887,0.09009969139316654,0.04994039455,0.3995618034999999
10,200,1.39,Intercept,-0.20475152213724498,0.563707041185619,-1.311150115,0.9032251462499997
10,200,1.39,groupembodied,1.200624942680125,0.2662696445886893,0.656540492,1.7175939749999998
10,200,1.39,pre_score_z,0.2169742855573675,0.09723768027663962,0.025453265325000002,0.40674925049999994
11,100,0.15,Intercept,0.6505885020460375,0.37982106417626094,-0.10754441174999997,1.4096227124999994
11,100,0.15,groupembodied,0.10982136737967209,0.3031712523156388,-0.496788091,0.7142717257499998
11,100,0.15,pre_score_z,0.4476364092982875,0.16851182112056953,0.1201235135,0.79090081525
11,100,0.4,Intercept,-0.3121778171542074,0.33259567955215025,-0.9630438237500001,0.34632084774999955
11,100,0.4,groupembodied,0.20382976735322625,0.33164828508934735,-0.4535430147499999,0.8586836944999998
11,100,0.4,pre_score_z,0.32523204557915936,0.14157935213369097,0.04909572925000001,0.6030414292499996
11,100,0.87,Intercept,0.0037928452468007135,0.5024991039285114,-1.00726874,0.9925697222499993
11,100,0.87,groupembodied,0.8807879668143375,0.33277700237166224,0.22417692150000001,1.5251142849999997
11,100,0.87,pre_score_z,0.38982277274696,0.1502696018995386,0.10264838550000002,0.6877998144999997
11,100,1.39,Intercept,-0.05187401442584876,0.5631566264763873,-1.1779303575000002,1.0739042574999995
11,100,1.39,groupembodied,1.7248061640875,0.2969738702141497,1.1387618224999998,2.2954867949999995
11,100,1.39,pre_score_z,0.34607644664931236,0.13528776584583294,0.08066396170000001,0.6105772797499999
11,150,0.15,Intercept,0.0971723259662201,0.49539599787049976,-0.88782657475,1.0759360899999997
11,150,0.15,groupembodied,0.441055241855875,0.23973893808016042,-0.02323946494999999,0.914910241
11,150,0.15,pre_score_z,0.35203374103827123,0.11761366955416211,0.12422543750000002,0.5829265075
11,150,0.4,Intercept,-0.6340645363294163,0.45927055623743634,-1.5527558475,0.29326403624999997
11,150,0.4,groupembodied,0.19418445585043587,0.21411107686901099,-0.22759013924999993,0.6143755112499999
11,150,0.4,pre_score_z,0.3327457517232375,0.09260601387523774,0.1531017855,0.5180825499999999
11,150,0.87,Intercept,-0.5808894382602362,0.5095379804812441,-1.5941904175000001,0.4366935352499993
11,150,0.87,groupembodied,0.6041126219971875,0.21682627301153756,0.1740492495,1.02768531
11,150,0.87,pre_score_z,0.28542817363161377,0.10180266733929075,0.08726216935,0.48646561174999975
11,150,1.39,Intercept,-0.24160570698862363,0.39869580684485517,-1.0277683274999998,0.5516512774999999
11,150,1.39,groupembodied,1.1839969186537624,0.27484774814734336,0.6559645827499999,1.7330284649999996
11,150,1.39,pre_score_z,0.22022577899054252,0.12000054927683686,-0.009313456054999988,0.4606784384999998
11,200,0.15,Intercept,-0.3883402640531825,0.359544142932933,-1.108796095,0.3152341514999998
11,200,0.15,groupembodied,0.37071625340187747,0.18540446982785339,0.00360787158500001,0.73489884325
11,200,0.15,pre_score_z,0.2535806016675125,0.08798676290361497,0.0842602372,0.42976816924999994
11,200,0.4,Intercept,-0.08510097790931893,0.4766719593905299,-1.030367095,0.8283038614999999
11,200,0.4,groupembodied,0.2113533459892595,0.21602214887055968,-0.209478671,0.6390343274999999
11,200,0.4,pre_score_z,0.33015324820599,0.09786755302739045,0.13441570025,0.5248642054999999
11,200,0.87,Intercept,0.39061667395063,0.3332781372513489,-0.277907733,1.0457352474999997
11,200,0.87,groupembodied,0.784904688169125,0.19997475379154633,0.39204570825,1.1811061575
11,200,0.87,pre_score_z,0.332726924465875,0.09233495711191897,0.15429746075,0.5129843609999999
11,200,1.39,Intercept,-0.527481090513765,0.6251570331235333,-1.7689224325,0.713680596749998
11,200,1.39,groupembodied,1.0524222760575,0.2058672275518381,0.66027526725,1.4571402224999996
11,200,1.39,pre_score_z,0.259259262008305,0.09093851343901098,0.084437887625,0.4390263542499999
12,100,0.15,Intercept,-0.4285433171799887,0.4858628650943024,-1.4138216750000001,0.5232667497499999
12,100,0.15,groupembodied,0.24006030644387538,0.2909554674511455,-0.33702157899999996,0.8169314567499998
12,100,0.15,pre_score_z,0.29648029170402124,0.1319630291644795,0.039178789175,0.55793724875
12,100,0.4,Intercept,-0.19113999243695406,0.6503761570462061,-1.51205708,1.0774516624999975
12,100,0.4,groupembodied,0.6213375950117075,0.3348108833791525,-0.04588676177499996,1.2746940499999995
12,100,0.4,pre_score_z,0.379226665695025,0.15201634224901137,0.0843091851,0.6807485282499997
12,100,0.87,Intercept,-0.44449026534178376,0.4860011374917415,-1.4026896425,0.5496593242499996
12,100,0.87,groupembodied,1.236622344123875,0.3090514710679207,0.597117017,1.83415927
12,100,0.87,pre_score_z,0.52018930686875,0.11912460632873835,0.29008506825,0.76115380125
12,100,1.39,Intercept,-0.12351022179736136,0.2404503062233203,-0.6073977305,0.34719506749999995
12,100,1.39,groupembodied,1.27982195700125,0.24997703195632578,0.797616746,1.7716253874999996
12,100,1.39,pre_score_z,0.20956708357474962,0.1130047147326062,-0.012643482874999999,0.43152909424999986
12,150,0.15,Intercept,-0.514977550001875,0.4325516237745828,-1.3534580774999998,0.36627436474999864
12,150,0.15,groupembodied,0.37297421148723564,0.23394958006875202,-0.08526733205,0.8308393654999997
12,150,0.15,pre_score_z,0.15204582742678124,0.10456672307304518,-0.051527143124999994,0.35946329724999987
12,150,0.4,Intercept,-0.108415817932045,0.5160603748177528,-1.1081157824999999,0.95653677075
12,150,0.4,groupembodied,0.286757548061407,0.2329552075389383,-0.1653481225,0.7481079599999998
12,150,0.4,pre_score_z,0.21450175355901374,0.11078293491949612,-0.004689266934999996,0.42834607124999996
12,150,0.87,Intercept,-0.11948453957713336,0.5067903820639329,-1.1072420024999998,0.8779852189999987
12,150,0.87,groupembodied,1.05674093973625,0.21481617383311505,0.6354228672500001,1.4809012
12,150,0.87,pre_score_z,0.29970325026260375,0.10098325385338158,0.10110204850000001,0.4974098787499999
12,150,1.39,Intercept,-0.4652275105340774,0.4979125166978393,-1.43350924,0.5253998424999998
12,150,1.39,groupembodied,1.224927379098375,0.25560241946219503,0.700832866,1.7182828875
12,150,1.39,pre_score_z,0.21740662223608376,0.10924291630467493,0.0087333644325,0.43348942124999995
12,200,0.15,Intercept,-0.411909533326155,0.5918178435215301,-1.57550355,0.7792400022499998
12,200,0.15,groupembodied,0.1210495548219265,0.20656548294517285,-0.28991002925,0.524039001
12,200,0.15,pre_score_z,0.3046973726815375,0.0933527432782313,0.12448222025000001,0.488363842
12,200,0.4,Intercept,-0.37375788847709435,0.48975915636824147,-1.3473660875,0.6101193157499997
12,200,0.4,groupembodied,0.03235441342862412,0.20132634183904452,-0.35870425824999996,0.433542807
12,200,0.4,pre_score_z,0.28425528993182,0.0948739146382485,0.0992359343,0.4726540317499999
12,200,0.87,Intercept,-0.03781426249119638,0.5737098507766741,-1.213490315,1.1128151474999994
12,200,0.87,groupembodied,0.696956533723325,0.1953949529581044,0.31683598125000006,1.0845183575000001
12,200,0.87,pre_score_z,0.47664902563375,0.09672811720128023,0.289895061,0.6664871472499998
12,200,1.39,Intercept,-0.13070722640125987,0.27905793929888795,-0.68595488625,0.41722752699999976
12,200,1.39,groupembodied,1.25312551419875,0.20806399711496779,0.8342280129999999,1.6677611675
12,200,1.39,pre_score_z,0.34195053577675,0.09187788839732053,0.16819800225,0.5266725855
13,100,0.15,Intercept,-0.01911079346071062,0.43826097602207276,-0.8866958415,0.8423605597499998
13,100,0.15,groupembodied,0.18111288101603298,0.3195476692127345,-0.45182815249999997,0.8174555432499996
13,100,0.15,pre_score_z,0.191795149407995,0.12678061117959186,-0.0507865858,0.4449651904999999
13,100,0.4,Intercept,0.34954871283129246,0.6334374354454256,-0.9134552689999998,1.6111314474999996
13,100,0.4,groupembodied,0.37321174743464725,0.27636943828144017,-0.17814793424999995,0.9128451995
13,100,0.4,pre_score_z,0.2627564263887821,0.131808701313271,0.007288502977500008,0.5209164749999998
13,100,0.87,Intercept,0.29947840615689875,0.45831806554966265,-0.6096689194999999,1.2105709
13,100,0.87,groupembodied,0.6431441106574387,0.3064345412843664,0.04951069797500002,1.2519300974999996
13,100,0.87,pre_score_z,0.3389568339984875,0.14942954190016197,0.046981857375000005,0.6406310595
13,100,1.39,Intercept,0.5044884438637992,0.5034221760072853,-0.49685420774999994,1.4927626075
13,100,1.39,groupembodied,1.149103180109625,0.3114860743588059,0.549521287,1.7786670349999998
13,100,1.39,pre_score_z,0.07643710081493525,0.15583472183489094,-0.22836755625,0.3836781385
13,150,0.15,Intercept,-0.7085599147209363,0.5058506962049735,-1.71790512,0.3044965839999997
13,150,0.15,groupembodied,-0.03713102657191938,0.23880840867422465,-0.4978998209999999,0.4430932312499999
13,150,0.15,pre_score_z,0.3538787829960625,0.11341110262820736,0.13054997100000001,0.5817849097499999
13,150,0.4,Intercept,0.5238536861630834,0.43192378091318445,-0.3573986794999999,1.3391344424999998
13,150,0.4,groupembodied,-0.05752953660366639,0.23358289220671985,-0.5172771212499999,0.40369360025
13,150,0.4,pre_score_z,0.33534560014054626,0.11231932209007692,0.11628726475000001,0.5587883650000001
13,150,0.87,Intercept,-0.08213879092206375,0.43582262410250333,-0.96837139175,0.7876825492499999
13,150,0.87,groupembodied,0.96086515333525,0.2737420879245051,0.41611864175,1.4941554325
13,150,0.87,pre_score_z,0.36723231452425,0.10805421214320912,0.15740112975,0.5824709917499996
13,150,1.39,Intercept,-0.28315217514229624,0.3052514087063289,-0.8830006874999999,0.32309926399999983
13,150,1.39,groupembodied,1.15398362790625,0.2430571161907195,0.6719792115000001,1.6371887449999996
13,150,1.39,pre_score_z,0.392023998221575,0.10555729603435311,0.18609200025,0.6006360104999997
13,200,0.15,Intercept,-0.07275274238154375,0.3578727608326441,-0.8010961905,0.6345059455000001
13,200,0.15,groupembodied,-0.019203297099474863,0.21165662845846603,-0.44401071175,0.395360685
13,200,0.15,pre_score_z,0.09920518171965825,0.10918010738565419,-0.11740588899999997,0.31312397925
13,200,0.4,Intercept,0.11670883544882878,0.40511348740834024,-0.711574673,0.9172731354999993
13,200,0.4,groupembodied,0.561902360131575,0.2094757847214122,0.14608870850000003,0.9681906489999994
13,200,0.4,pre_score_z,0.2608366257862875,0.09391333560103392,0.077005402175,0.4503401074999999
13,200,0.87,Intercept,-0.28958588222646015,0.4014965438541298,-1.1081533549999998,0.49253774524999977
13,200,0.87,groupembodied,0.6669530722117,0.20554478212243454,0.26939626824999996,1.0651192999999999
13,200,0.87,pre_score_z,0.17264637764653237,0.10116127823924531,-0.024323152099999988,0.37205291725
13,200,1.39,Intercept,-0.38365419077677004,0.6604505129695549,-1.7354021375,0.9187407194999999
